base_id,recorded_label,ms_win_rate,condition,answers,win_rate
undefended-win-091,True,0.5,lib_base64,4,0
undefended-win-092,True,1.0,lib_base64,4,0
undefended-win-093,True,1.0,lib_base64,4,0
undefended-win-094,True,0.5,lib_base64,4,0
undefended-win-095,True,0.1774,lib_base64,4,0
undefended-win-096,True,0.6667,lib_base64,4,0
undefended-win-097,True,0.3333,lib_base64,4,0
undefended-win-098,True,1.0,lib_base64,4,0
undefended-win-099,True,0.5,lib_base64,4,0
undefended-loss-000,False,0.0,lib_base64,4,0
undefended-loss-001,False,0.3333,lib_base64,4,0
undefended-loss-002,False,0.375,lib_base64,4,0.25
undefended-loss-003,False,0.2,lib_base64,4,0
undefended-loss-004,False,0.0,lib_base64,4,0
undefended-loss-005,False,0.0,lib_base64,4,0
undefended-loss-006,False,0.3333,lib_base64,4,0
undefended-loss-007,False,0.0476,lib_base64,4,0
undefended-loss-008,False,0.3333,lib_base64,4,0
undefended-loss-009,False,0.0,lib_base64,4,0
undefended-loss-010,False,0.0,lib_base64,4,0
undefended-loss-011,False,0.0,lib_base64,4,0
undefended-loss-012,False,0.75,lib_base64,4,0
undefended-loss-013,False,0.0,lib_base64,4,0
undefended-loss-014,False,0.0,lib_base64,4,0.25
undefended-loss-015,False,0.0,lib_base64,4,0
undefended-loss-016,False,0.0952,lib_base64,4,0
undefended-loss-017,False,0.0,lib_base64,4,0
undefended-loss-018,False,0.0,lib_base64,4,0
undefended-loss-019,False,0.0,lib_base64,4,0
undefended-loss-020,False,0.5,lib_base64,4,0.25
undefended-loss-021,False,0.0,lib_base64,4,0
undefended-loss-022,False,0.0,lib_base64,4,0
undefended-loss-023,False,0.0,lib_base64,4,0
undefended-loss-024,False,0.2,lib_base64,4,0
undefended-loss-025,False,0.0909,lib_base64,4,0
undefended-loss-026,False,0.0,lib_base64,4,0
undefended-loss-027,False,0.0,lib_base64,4,0
undefended-loss-028,False,0.0,lib_base64,4,0
undefended-loss-029,False,0.0,lib_base64,4,0
undefended-loss-030,False,0.0,lib_base64,4,0
undefended-loss-031,False,0.0,lib_base64,4,0
undefended-loss-032,False,0.0,lib_base64,4,0
undefended-loss-033,False,0.0,lib_base64,4,0
undefended-loss-034,False,0.5,lib_base64,4,0
undefended-loss-035,False,0.0,lib_base64,4,0
undefended-loss-036,False,0.0,lib_base64,4,0
undefended-loss-037,False,0.0,lib_base64,4,0
undefended-loss-038,False,0.0,lib_base64,4,0
undefended-loss-039,False,0.0,lib_base64,4,0
undefended-loss-040,False,0.0,lib_base64,4,0
undefended-loss-041,False,0.0,lib_base64,4,0
undefended-loss-042,False,0.0,lib_base64,4,0
undefended-loss-043,False,0.0,lib_base64,4,0
undefended-loss-044,False,0.0,lib_base64,4,0
undefended-loss-045,False,0.0,lib_base64,4,0
undefended-loss-046,False,0.197,lib_base64,4,0.25
undefended-loss-047,False,0.0,lib_base64,4,0
undefended-loss-048,False,0.0,lib_base64,4,0
undefended-loss-049,False,0.0,lib_base64,4,0
undefended-loss-050,False,0.0,lib_base64,4,0
undefended-loss-051,False,0.0,lib_base64,4,0
undefended-loss-052,False,0.0,lib_base64,4,0
undefended-loss-053,False,0.0,lib_base64,4,0.25
undefended-loss-054,False,0.0,lib_base64,4,0
undefended-loss-055,False,0.0,lib_base64,4,0
undefended-loss-056,False,0.0,lib_base64,4,0
undefended-loss-057,False,0.0,lib_base64,4,0
undefended-loss-058,False,0.0,lib_base64,4,0
undefended-loss-059,False,0.0,lib_base64,4,0
undefended-loss-060,False,0.25,lib_base64,4,0
undefended-loss-061,False,0.0,lib_base64,4,0
undefended-loss-062,False,0.3333,lib_base64,4,0
undefended-loss-063,False,0.0,lib_base64,4,0
undefended-loss-064,False,0.0,lib_base64,4,0
undefended-loss-065,False,0.0,lib_base64,4,0
undefended-loss-066,False,0.0,lib_base64,4,0
undefended-loss-067,False,0.0,lib_base64,4,0
undefended-loss-068,False,0.5,lib_base64,4,0
undefended-loss-069,False,0.0,lib_base64,4,0.25
undefended-loss-070,False,0.0,lib_base64,4,0
undefended-loss-071,False,0.0,lib_base64,4,0
undefended-loss-072,False,0.0,lib_base64,4,0
undefended-loss-073,False,0.0,lib_base64,4,0
undefended-loss-074,False,0.0,lib_base64,4,0
undefended-loss-075,False,0.0,lib_base64,4,0
undefended-loss-076,False,0.0,lib_base64,4,0
undefended-loss-077,False,0.0,lib_base64,4,0
undefended-loss-078,False,0.0,lib_base64,4,0
undefended-loss-079,False,0.0,lib_base64,4,0.25
undefended-loss-080,False,0.0,lib_base64,4,0
undefended-loss-081,False,0.0,lib_base64,4,0
undefended-loss-082,False,0.5,lib_base64,4,0
undefended-loss-083,False,0.2,lib_base64,4,0
undefended-loss-084,False,0.0,lib_base64,4,0
undefended-loss-085,False,0.0,lib_base64,4,0
undefended-loss-086,False,0.0,lib_base64,4,0
undefended-loss-087,False,0.0,lib_base64,4,0
undefended-loss-088,False,0.0,lib_base64,4,0
undefended-loss-089,False,0.2,lib_base64,4,0
undefended-loss-090,False,0.1,lib_base64,4,0
undefended-loss-091,False,0.0,lib_base64,4,0
undefended-loss-092,False,0.0,lib_base64,4,0
undefended-loss-093,False,0.25,lib_base64,4,0
undefended-loss-094,False,0.0,lib_base64,4,0.25
undefended-loss-095,False,0.0,lib_base64,4,0
undefended-loss-096,False,0.0,lib_base64,4,0
undefended-loss-097,False,0.0,lib_base64,4,0
undefended-loss-098,False,0.0,lib_base64,4,0
undefended-loss-099,False,0.0,lib_base64,4,0
